stomach neoplasms,0.15627186,0.14701226,0.2021566,-0.1015807,0.4845698,-0.12843384,0.055380784,-0.2854838,-0.13159353,-0.0008461524,-0.07937124,0.40071347,-0.06397617,-0.11287049,-0.5655964,0.2334681,-0.10750502,-0.27806592,0.14002265,0.23639551,-0.40745845,0.12361987,-0.028635666,0.21858862,0.33987653,-0.24068101,-0.08291738,0.09721892,0.037301775,-0.21371426,0.2803947,-0.21263395,0.34832975,0.411465,-0.6460984,0.24310912,-0.48686025,-0.07643035,0.012265182,-0.30051297,0.03250857,-0.16613553,-0.29070744,0.062150523,0.47135237,0.23787202,-0.123958655,0.0026848745,0.080973834,0.15629181,0.46023017,-0.38168484,-0.01668994,0.066228464,0.08068276,-0.33741403,0.16508433,0.06253911,0.012142456,0.080694675,-0.21511455,0.42946467,-0.10555456,-0.1132998
"carcinoma, renal cell",-0.14357467,-0.06847899,0.17369647,-0.21358882,0.43275622,-0.052381285,0.072234266,-0.17448728,-0.23758419,0.33282775,0.10450733,0.18617544,-0.24147935,-0.2397981,-0.29876718,0.18991,0.018736122,-0.20108168,-0.00597973,-0.13773265,-0.6011799,-0.23106694,0.07129722,0.23573002,0.41982916,-0.22514811,-0.028561383,0.07125118,0.07629973,-0.10799299,0.110867135,-0.38316256,0.18586688,0.30251855,-0.35368383,0.14953935,-0.60966814,-0.0897943,0.114465095,-0.10972568,0.07498253,-0.11909593,-0.37881932,0.19637316,0.30559555,0.3338694,-0.41038907,0.30542445,0.35221604,-0.033550132,0.7339456,-0.23624785,0.29967955,0.2271598,-0.03174253,-0.11833667,0.15482275,-0.15907086,0.25895107,0.18730009,0.07884518,0.7091384,-0.12334747,-0.0114165805
intervertebral disc degeneration,-0.036356617,0.032622345,0.021190876,-0.048967943,0.18588325,-0.14193024,-0.03897547,-0.089319944,0.16014485,0.19375363,0.27798823,0.043704048,-0.014228403,-0.10068289,0.03214764,-0.12137583,-0.15318596,0.09417912,-0.0500765,-0.06743008,-0.018956922,0.062266666,0.05268524,-0.027278267,-0.005752366,-0.08465176,-0.040720146,0.17217968,0.037491623,-0.0466171,0.019100357,0.018487586,0.061053175,0.050187506,0.032294683,0.111855134,-0.16489756,-0.06566375,0.15305595,-0.07521709,-0.07777574,-0.055828724,-0.044650845,0.18003932,0.13615169,0.10185925,0.011139964,-0.13106029,-0.07068899,-0.060290426,0.06283659,0.064218216,0.1577721,-0.09260756,0.08347291,0.12258363,0.0891685,0.10334558,-0.1688829,-0.028089179,0.120318785,-0.1545251,-0.0036427535,0.04829654
glioblastoma,-0.23238815,0.10713877,0.13004673,-0.19857414,0.463002,-0.046287604,0.27082214,-0.0829244,-0.3513048,0.24662025,-0.036364503,0.14803472,-0.14254133,-0.25465798,-0.35406747,-0.020912224,-0.018242287,-0.20045507,0.029328132,0.09770528,-0.2747955,0.21264927,0.049892403,0.082169935,0.067214906,-0.27561978,-0.10558744,-0.031309076,0.074659996,-0.14152485,0.1386756,-0.261681,0.13434435,0.10345843,-0.10341968,0.12975244,-0.5254712,0.03652309,-0.038916603,-0.2451615,-0.04315806,0.060359973,-0.13682003,-0.19092816,-0.0149032045,0.10453739,-0.28131273,0.23772757,-0.02800375,-0.04907653,0.18746603,-0.25215203,0.08064781,0.23765828,-0.085810125,-0.22007018,0.36990565,0.15932845,0.27215925,-0.029283723,-0.039032873,0.34694073,-0.21035492,0.0006768778
osteosarcoma,-0.07626343,0.17296633,0.14410667,-0.20352446,0.37054485,-0.33988902,0.17442966,-0.067997485,-0.11664441,0.2846395,-0.0070302617,0.44006813,-0.1380502,-0.16521499,-0.22866149,0.058054052,-0.29657644,-0.2027595,0.1613198,-0.05772148,-0.19858554,0.27594978,0.090967804,0.13925864,0.2959056,-0.004043797,-0.057229325,0.32022306,0.088874176,0.07412692,0.2847153,-0.32593593,-0.04250406,0.037043013,0.0055980245,0.19945934,-0.91452813,-0.020793414,0.033136025,-0.23449491,0.1458816,-0.10061393,-0.03938825,0.1776741,0.5954118,0.092443004,-0.0071297185,0.28870106,-0.26077414,0.16922075,0.31898177,-0.22502157,-0.0052373093,0.15532668,-0.046512183,-0.2118157,-0.055135965,0.069748305,0.25138918,0.02124661,0.055584457,0.2411552,-0.22964408,0.031801764
endometrial neoplasms,-0.029508587,0.09136915,0.15058467,-0.1847604,0.26897806,-0.104799725,0.06760366,-0.104887776,0.05673164,0.21199372,0.0802314,0.17822242,-0.21015659,-0.095038295,-0.2340566,0.20618747,-0.05500496,-0.15121564,0.10060945,-0.17285088,-0.34314677,-0.07719278,-0.04984469,0.19731028,0.31976986,-0.058582343,-0.016192414,0.22678266,0.14267442,-0.04847288,-0.03086907,-0.20665193,0.099770054,0.21471345,-0.25986347,0.1607216,-0.3871373,-0.12341588,0.1435076,-0.04024195,0.02956782,-0.015693646,-0.20421268,0.22361043,0.30945283,0.2674681,-0.3850716,0.03899365,0.093274504,0.010444401,0.48133743,-0.16084869,0.14089534,0.08471784,-0.0077949977,-0.06896706,0.08783084,-0.15533745,0.06540409,0.1477079,0.13144517,0.49858895,0.01258535,-0.060957294
cholangiocarcinoma,-0.30210394,-0.07511577,0.12582192,-0.17138258,0.55883855,0.052044973,0.32456672,-0.14771579,-0.38645235,0.27012244,0.044854615,0.08307139,-0.08336581,-0.34487772,-0.35294148,0.023155203,0.05037176,-0.27625242,0.045907725,0.02854256,-0.32666,0.08318629,0.117842376,0.107806414,0.11356698,-0.3031862,-0.1144657,0.044523515,0.012994317,-0.1122125,0.18919554,-0.2964422,0.22718205,0.20684724,-0.11494042,0.2046604,-0.6578376,-0.07835775,-0.052830655,-0.20388113,-0.037873633,0.004064788,-0.250499,-0.08114344,0.06324819,0.26613802,-0.1595779,0.2884125,0.15037514,-0.06825826,0.39643288,-0.2290679,0.19482353,0.2339501,-0.029505659,-0.18232031,0.2467835,0.16059951,0.25232276,0.03559798,-0.032331776,0.35171017,-0.1764173,0.032813348
"arthritis, rheumatoid",0.020136703,-0.10638465,0.10241608,0.001916599,0.1927002,-0.32151937,0.04852561,-0.18626045,-0.08724835,0.20530593,0.21700543,0.43522537,0.13310999,-0.19517353,0.13861053,-0.0065021534,-0.19962823,0.05533108,-0.22862722,-0.16339386,-0.03149575,0.06420317,0.11690479,0.024618566,0.23519158,-0.11934229,-0.09110165,0.26883855,0.19131935,-0.017781371,0.09559102,0.0006686712,0.090530686,0.09850211,0.16622585,0.10206471,-0.5167208,-0.09415908,0.062188655,-0.17816721,0.18824552,-0.18830721,-0.048104774,0.16754135,0.4513362,0.15815684,0.018681671,0.066677734,-0.13907696,0.046069045,0.25121114,0.14108548,0.23224106,-0.08790906,0.08720458,0.08159518,-0.093795456,0.08278134,-0.1625971,0.24208778,0.20899265,-0.16599208,-0.044054333,-0.034559943
hepatoblastoma,-0.19894014,0.094340935,0.116525196,-0.1968023,0.4646371,-0.16354129,0.15836015,-0.09872942,-0.23805653,0.26634672,-0.013239121,0.2380412,-0.1264935,-0.23365891,-0.28374624,0.0013425555,-0.027045408,-0.13109417,0.09580748,-0.0092173675,-0.331005,0.19225302,-0.0033205738,0.118309125,0.22618553,-0.10033809,-0.02510868,0.15504998,0.07147523,-0.09649479,0.11592055,-0.18802911,0.03631789,0.09653232,-0.07774682,0.048704647,-0.63066924,0.06704395,-0.031125527,-0.25769106,0.12542246,-0.10308246,-0.0063695596,-0.055911697,0.30928808,0.11424552,-0.21891244,0.18920527,-0.09527591,0.04923564,0.33647826,-0.20738338,0.01102479,0.15928845,-0.01915687,-0.09697968,0.25414294,0.08340872,0.13146701,0.05295579,0.012147638,0.29625228,-0.19036889,-0.037842125
"tuberculosis, pulmonary",0.06774331,-0.15891531,4.2118132e-05,0.05540635,0.06666213,-0.15222219,-0.16120759,-0.090462126,0.20693147,-0.057841323,0.072599806,0.024957795,0.042911366,-0.020647116,0.2551637,-0.20315823,0.06713609,0.15280516,0.004058877,-0.29142833,0.082514115,-0.031636495,-0.038721073,0.011250049,0.048179034,-0.10009689,0.058298036,0.012423756,-0.15250814,0.02683258,-0.105780534,-0.14406328,-0.04352362,-0.1311046,0.00081240095,-0.08647021,-0.07391641,0.14083755,0.08663197,0.24683592,-0.013278335,-0.1161642,0.044347122,-0.013802193,0.11100457,0.10064407,-0.14260761,-0.1043901,-0.11662057,0.21973652,-0.08565065,0.16975185,0.29345524,-0.11680052,-0.024908397,0.057067934,0.08112276,-0.17721736,-0.08758283,-0.100327566,0.08985594,-0.067993715,-0.060826566,-0.03699736
cardiovascular diseases,0.123939894,-0.42331874,0.8446262,0.07224325,0.28371242,-0.11407207,-0.12495672,0.004289503,-0.022275899,0.30174908,0.65641177,0.5048549,-0.0706409,-0.60557294,0.09275899,-0.61618197,-0.33732435,-0.34209982,-0.1724406,-0.5879482,0.25121906,0.2014038,-0.09828608,0.071879506,0.6393839,-0.07093432,-0.2596653,0.011976084,0.25194475,-0.61739415,-0.31772137,-0.074667275,-0.14108115,0.32568642,-0.8140379,0.28800136,-0.95350885,0.21593729,-0.14001605,-0.40337828,-0.3508464,-0.5743052,0.2759156,-0.3743191,0.20550753,0.27418622,-0.76710653,0.5890205,0.02465834,0.5512898,-0.059723243,-0.05186778,0.45689616,-0.22804171,0.29771,0.2483246,0.30055726,0.0463733,-0.09048903,0.13386574,0.1303396,-0.5929064,-0.27347973,-0.09009038
lung neoplasms,0.03020354,-0.026239375,0.016831128,-0.07343025,0.20305455,-0.29162762,-0.04448381,-0.09726137,0.046423517,0.034953695,0.0015632005,0.15605615,-0.0038031207,-0.08257056,-0.107617944,-0.058221497,0.022132749,-0.04028826,0.0901237,-0.2195018,-0.14522126,0.050292507,-0.047271516,0.09131636,0.16699493,-0.10990351,0.04118513,0.031675734,-0.023577025,-0.03540518,0.006738773,-0.187596,0.0011873352,0.08929372,-0.12545875,-0.059533324,-0.34819654,0.11717387,0.10807937,0.12574321,0.09823218,-0.14311026,0.013197146,-0.045043282,0.38032213,0.15171811,-0.12763835,-0.020007873,-0.111739084,0.117613755,0.16220823,-0.077367745,0.19083965,0.017741159,-0.09266737,-0.047632575,0.1389962,-0.20734377,0.024676017,-0.019663006,0.05510826,0.16107498,-0.13058867,-0.05688064
osteoarthritis,-0.040209834,0.056170166,0.1192286,-0.052212145,0.20837079,-0.25235355,0.093422465,-0.11305258,0.030112091,0.20399332,0.3058702,0.26357856,0.07118714,-0.22606196,0.09194485,-0.048124745,-0.2605054,0.032271493,-0.07281688,-0.035286285,0.02423394,0.11591658,0.048218388,-0.0064530633,0.12204406,-0.05761404,-0.16377589,0.2779544,0.14048444,-0.016756149,0.14427483,-0.04004477,0.08450036,0.1312092,0.090088375,0.18629172,-0.45233577,-0.098966606,0.07618268,-0.16642423,0.011850156,-0.12461587,-0.06586243,0.22138903,0.36215642,0.16417915,0.074899375,-0.01969734,-0.1853872,-0.035459574,0.10663844,0.0328364,0.147296,-0.08785413,0.15239815,0.053440515,-0.08313824,0.17715667,-0.1521232,0.11574793,0.13289177,-0.18197349,-0.017072955,0.07784945
"leukemia, myeloid, acute",-0.1639931,0.10620816,0.079225585,-0.14707817,0.45114335,-0.17159763,0.15213257,-0.06417462,-0.20905203,0.31121993,0.003688039,0.26327366,-0.090867594,-0.20380336,-0.17543979,-0.0410289,-0.04760841,-0.047763143,0.06070372,-0.030353278,-0.31098783,0.19559483,-0.059715293,0.13602981,0.28771788,-0.105927356,-0.021939404,0.08966278,0.0038462407,-0.1263938,0.10781903,-0.19908479,-0.013328606,0.07537348,-0.049335156,0.09294381,-0.6390273,0.15048116,-0.029096205,-0.26014256,0.12486914,-0.12157877,0.09119743,-0.06078027,0.36898544,0.10054658,-0.19686277,0.24669456,-0.14648609,0.1657659,0.35611442,-0.18073472,-0.06422103,0.028245945,-0.036353514,-0.07798168,0.28690884,0.1159875,0.07867521,0.035379678,-0.005039615,0.32310054,-0.1792762,-0.05352423
pancreatic neoplasms,0.008327854,0.12955125,0.19211142,-0.18505673,0.5810515,-0.14043121,0.10471184,-0.3460296,-0.11533192,0.20988074,-0.020491282,0.43134826,-0.106314816,-0.11903263,-0.70423734,0.30006805,-0.04537131,-0.31744468,0.1075948,0.13549648,-0.518306,0.11044843,-0.077260114,0.27749407,0.33379233,-0.2877247,-0.04920157,0.24644096,0.10647279,-0.2810903,0.18302202,-0.25509077,0.28221506,0.44842628,-0.57810855,0.3419295,-0.6338972,-0.11103278,0.1414516,-0.30524662,0.09250417,-0.13957171,-0.35990527,0.11567425,0.6031031,0.33762243,-0.21434422,-0.02303118,0.11084324,0.07559573,0.5752977,-0.44987804,0.06719868,0.09099321,0.09949425,-0.28357446,0.22503026,-0.05086281,-0.0039557703,0.20810948,-0.13551445,0.5887583,-0.15938272,-0.18691263
intracranial aneurysm,0.20475551,-0.3997159,0.63343495,0.09103558,0.086345874,-0.039684564,-0.17823079,-0.28887436,0.033253666,0.24667902,0.49012974,0.37595603,-0.029119147,-0.2165744,-0.29198974,-0.21632512,-0.21623851,-0.06281238,-0.51702565,-0.20270023,0.040274106,0.0938475,-0.18144588,0.12514096,0.53241765,-0.5723012,-0.010265783,0.08085772,0.35204652,-0.617779,-0.28473675,0.04959139,0.037100244,0.3202714,-0.7321105,0.3850113,-0.40948424,0.17659119,0.09897281,-0.16524817,-0.07622464,-0.35363698,-0.30008158,-0.23125175,0.2509893,0.1612649,-0.52750534,0.38067448,0.12451582,0.23986046,0.021295607,-0.03532679,0.72791505,-0.030854449,0.18858771,0.028628698,0.46920013,-0.08720122,-0.18947734,0.28518334,0.02518879,-0.20029284,-0.20693515,-0.17877574
atherosclerosis,0.10808417,-0.29810834,0.39946443,0.0141413845,0.12910587,0.026521124,-0.06771416,-0.017680736,0.06453889,0.09284677,0.28109354,0.13690719,-0.04585032,-0.18259072,-0.0010407027,-0.22311243,-0.14082009,-0.10233348,-0.17149979,-0.2578828,0.10631179,-0.0028238962,-0.13595794,0.02667332,0.21605018,-0.15114346,-0.009745772,0.09965492,0.18800312,-0.34548774,-0.12440691,-0.06918092,-0.05167643,0.13396248,-0.48052454,0.21449117,-0.3368816,0.08892934,0.00788059,-0.0895357,-0.1412511,-0.2271246,-0.05210499,-0.15916218,0.072709985,0.060023792,-0.3585451,0.3527097,0.07648957,0.23511901,-0.02013833,-0.022736326,0.33698034,-0.05141653,0.15828991,0.027230686,0.18487653,-0.07002195,-0.05068635,0.09919974,0.02170294,-0.16764545,-0.19673705,-0.041970056
prostatic neoplasms,-0.0004960699,0.086920805,0.16952625,-0.17094587,0.28345808,-0.105589256,0.061130054,-0.14289482,0.03788704,0.23591514,0.08074612,0.22823024,-0.21459404,-0.10224431,-0.22781773,0.2170432,-0.03621914,-0.1381344,0.10170114,-0.15532319,-0.4046202,-0.12263855,-0.058614306,0.21322642,0.36672175,-0.07187693,0.0069908714,0.19810462,0.12605906,-0.06337233,-0.03144203,-0.2546715,0.06622896,0.23141125,-0.30138102,0.14652534,-0.4032945,-0.09945642,0.17328085,-0.05899982,0.032062028,-0.024815682,-0.2231136,0.21421003,0.3434309,0.2862037,-0.37717122,0.047593936,0.15422815,0.0037192977,0.504602,-0.14557855,0.1481552,0.07791534,-0.023765594,-0.06897138,0.07031082,-0.18156947,0.05306594,0.15933079,0.14901067,0.5373281,-0.0019275143,-0.06923799
myocardial infarction,0.15828985,-0.28491744,0.60261583,0.039672658,0.1672981,-0.016868971,-0.077753566,-0.015048866,-0.055510655,0.17091252,0.40322503,0.3337742,-0.020913763,-0.3691726,0.077488974,-0.43805802,-0.2617493,-0.15316217,-0.050254893,-0.29333514,0.20518085,0.1491575,-0.04668035,-0.013849191,0.41722804,-0.10928791,-0.17770056,0.0013732072,0.16345306,-0.3466687,-0.17544463,-0.023821425,-0.050894983,0.15487877,-0.49065876,0.21756163,-0.5631356,0.16357012,-0.09431549,-0.26259392,-0.24144189,-0.37969863,0.20098253,-0.24116747,0.10995468,0.19417584,-0.46880493,0.3542348,-0.03656189,0.31710464,-0.099424824,-0.019243594,0.1816481,-0.16566086,0.190034,0.17472188,0.13504001,0.03457997,-0.06123246,0.105932094,0.08362583,-0.4396922,-0.19403034,-0.05106606
tuberculosis,0.016755609,0.024582624,0.053995565,0.02389145,0.035293728,-0.02010042,0.038916707,-0.029333638,0.034907617,0.05591262,0.04688034,0.03132651,0.0010538374,-0.019128427,0.014959585,-0.0020368155,0.0008568377,0.01982769,-0.028697882,-0.09839989,0.018110333,-0.021663442,-0.028236046,0.015350973,0.06303154,-0.01980442,-0.03681209,0.0033624526,0.015659261,-0.018506756,-0.0701277,-0.0017934253,0.011505326,0.025993887,-0.029851276,-0.0010540432,-0.03324141,-0.01276246,0.012440988,-0.010250037,-0.05292952,-0.02131692,-0.03473481,0.0194749,0.027470134,0.08626105,-0.08070905,-0.031998828,0.0020982507,0.050246175,-0.024373496,0.016014906,0.11461057,-0.03439622,0.008333165,-0.016775953,0.06076312,0.021305988,-0.02967617,0.02651138,0.04282603,0.017255703,0.002106299,-0.034944333
diabetes mellitus,-0.024728887,-0.2840912,0.28184104,0.057172853,-0.31053695,0.0075814426,0.1055698,-0.30779454,-0.22937435,0.28010824,0.2546809,0.30146036,-0.22184457,0.24408351,-0.38689953,0.255171,-0.0078597795,-0.16985853,-0.3797783,0.010520116,-0.37015775,0.13409148,0.37476403,0.5616697,0.51494014,-0.20833789,0.11043845,0.1846114,0.22071391,-0.1912659,0.13237087,-0.3618009,0.021792805,0.37823623,-0.48959148,0.19067515,0.102316394,-0.11754659,0.1402404,-0.18490385,0.16625167,0.0076406198,-0.44425416,0.3230218,0.20096652,0.2877335,-0.4368343,0.15380749,0.0015695406,0.18914516,0.5928621,-0.2753639,0.3457478,0.050617963,0.050099064,-0.21981238,0.12238727,0.30688676,-0.30755696,0.21676782,0.060814295,0.23976043,0.23300461,-0.13918006
moyamoya disease,0.18864454,-0.3805662,0.53968793,0.06633126,0.07009238,-0.018484838,-0.15124112,-0.2439003,0.04970442,0.20811898,0.45476633,0.33989605,-0.03910142,-0.17711249,-0.251204,-0.20059465,-0.18466868,-0.065897085,-0.5023952,-0.2189874,0.02162268,0.041953314,-0.16591467,0.119680256,0.45622578,-0.4846234,-0.009139785,0.08369085,0.32870236,-0.54657984,-0.25587827,0.038974326,0.020113302,0.30218208,-0.67234486,0.3651445,-0.37873474,0.15237182,0.10966632,-0.13144772,-0.08300455,-0.33935517,-0.25950813,-0.19340885,0.2507019,0.12094438,-0.49452895,0.3617962,0.12832731,0.24950951,0.0042454,-0.042101797,0.6561707,-0.031210229,0.1756777,0.04468913,0.42289138,-0.09450381,-0.18825068,0.27314574,0.035951007,-0.1906889,-0.1628742,-0.16948467
